,trait_1,trait_2,trait_3
snp05123,-0.0217160820775566,-0.00374373673111621,0
snp11721,0.00727553473400673,-0.00147847816779534,0
snp29385,0.00330380230049591,-0.000790705112185532,0
snp23002,0.00495687979404444,-0.000168716216129128,0
snp20435,-0.0251408111320338,0.00225234180061954,0
snp34015,-0.0129642336786131,-0.0000746945560640692,0
snp10706,-0.0076242534265738,-0.00251370888787572,0
snp30104,-0.0210132324682415,0.00265878876044853,0
snp10787,0.0149897885694668,-0.00290028468767861,0
snp21909,-0.0197675366634826,-0.00248309688337045,0
snp01826,0.0200976948163677,-0.00149204720272555,0
snp33098,-0.0346353742207469,0.000872516657626356,0
snp25933,0.011540912319631,0.000981652738915683,0
snp15627,-0.0403517470389555,0.00176430738042089,0
snp31522,0.00310734122011333,-0.000191285153747813,0
snp11981,-0.000772475920328482,0.00106683063479058,0
snp11495,-0.0220434330464133,-0.0000559899042462676,0
snp08263,0.00553587251433621,-0.00137891002275626,0
snp10608,0.0157828635409195,0.000234256148048378,0
snp03641,0.00809122535877365,0.00156505732591596,0
snp03838,0.00320907437189103,-0.0000605297061177978,0
snp14738,0.0214790144494844,0.0021716432585905,0
snp17484,0.015961846161695,-0.00444602847216916,0
snp16222,-0.0134157017556145,0.000949690295691741,0
snp05032,-0.0282742126624629,-0.00168833026636221,0
snp12507,-0.0174695963231524,-0.00149870604205984,0
snp24698,-0.0126684915917153,0.000445611807491506,0
snp25651,-0.00575535635896722,0.00184164057164029,0
snp34202,0.0244874432491624,-0.00990358595392145,0
snp30375,0.0079251559458514,-0.00043085014507604,0
snp10638,0.0185346664482403,-0.0017606553816002,0
snp19790,0.00757096776770956,-0.00341698491554134,0
snp09736,-0.00281546460569631,-0.000191963693957497,0
snp11205,-0.00750866283307104,-0.00523015870879654,0
snp17586,0.0213873515450695,-0.00203008966259386,0
snp03596,0.00322250380694169,-0.00252163302002197,0
snp02166,0.00937648257887365,-0.000357569971596918,0
snp04449,-0.0120509784018854,-0.000264550443615252,0
snp24234,0.0104955600964248,-0.00132539923027785,0
snp32364,-0.0150245897124361,0.00220173279344526,0
snp25048,-0.0217205207953559,-0.00172268912093029,0
snp20821,0.00661892538861191,0.000256133741089901,0
snp31217,0.00277668806347412,0.0036136943804708,0
snp28042,0.0329873882583268,-0.00340057580386417,0
snp16389,-0.00591769314894725,0.00525802514565173,0
snp09710,0.0171928484051732,-0.00137781474569681,0
snp00284,0.0189716340482425,-0.00111631700120815,0
snp06498,-0.00341944018211192,0.00013313774750065,0
snp24513,-0.0395789633994182,0.000114366999991615,0
snp08206,0.00983602007045031,0.00503992363075371,0
snp24129,-0.0059354214903149,0.00126370397856081,0
snp29613,-0.00545704865392905,0.00339585870229778,0
snp28685,-0.00842836266741381,0.00234360013387005,0
snp05289,-0.00771213059236588,0.00029366494492872,0
snp30175,0.0128927380849376,-0.00160835988485453,0
snp32947,-0.0163681912307852,-0.0006588323764889,0
snp07372,-0.0225322859601448,0.00362630900217917,0
snp10480,0.00948097332916796,-0.0010191858973828,0
snp17289,0.00450150555141103,0.0000335664210463284,0
snp04778,0.0126080731264767,0.000642202330747973,0
snp32802,0.0120238486775725,0.000407882016710158,0
snp27050,0.020848430771353,0.00164628272668131,0
snp19672,0.0167615794561676,0.000152331282286123,0
snp22994,0.0129643616516503,0.00132781008852702,0
snp05460,-0.00577025701492878,0.00447674579514438,0
snp19887,-0.00982056638696593,-0.00215425957599472,0
snp04780,-0.0126080731264767,-0.000642202330747973,0
snp16885,-0.017373138868536,0.000396019109506099,0
snp15764,0.00763307751751073,-0.00424466009572514,0
snp07763,0.0201679522793063,-0.00115422188854321,0
snp18362,-0.00491818117056493,0.00162778653737052,0
snp19122,0.0010873612460938,0.00141589522817125,0
snp03811,0.00426688869698342,0.000127426552729325,0
snp09200,0.0112053429123271,-0.00274225875468693,0
snp02991,0.00710085635486822,-0.0000236325689720205,0
snp29642,0.0278262614377882,-0.00168976329742923,0
snp14735,0.0108836181352122,0.000546087694461168,0
snp28574,-0.00247598818251145,0.00244820896541998,0
snp28278,0.0240314478640944,-0.00339382032124241,0
snp03155,0.000290446743664696,-0.0015056099662665,0
snp25547,0.0106872157749879,0.000411741244187015,0
snp33559,-0.017198143825179,-0.000689678467845561,0
snp03576,-0.0113666871004871,0.00534630082383454,0
snp25609,0.0154449365314102,-0.00172365730804613,0
snp31362,0.00458177626951801,-0.00118378150068164,0
snp33647,0.0166906308599535,-0.00110017771981045,0
snp31656,0.0121644108173561,-0.000602038065811291,0
snp14546,-0.0058920506721353,0.000905508758107096,0
snp32834,0.00345077835800106,-0.00223935109097748,0
snp06933,-0.0178480829927698,0.00199121190958348,0
snp31541,0.00407485947392663,0.00056760794767367,0
snp09460,0.0187414887164135,0.0000100187830615588,0
snp25497,-0.00744100412027753,0.00524518134650482,0
snp22431,0.0127632778103427,0.0010000557481729,0
snp26417,-0.0245351876120983,-0.00368784484770211,0
snp20234,0.0136910595788385,-0.00319732369234555,0
snp25786,0.000565071214155085,-0.00292394162295332,0
snp32293,0.0251621908238138,-0.00334987562280092,0
snp23320,0.00717364138445907,-0.00229044343803134,0
snp28726,0.0104299543658678,-0.0012127126140877,0
snp24721,-0.00117284369781117,-0.00230118727999284,0
snp24498,-0.0402161163271218,0.000184106433911785,0
snp23183,-0.00719943631155174,0.000243917277894888,0
snp20972,-0.00443496254659974,-0.000894201049532341,0
snp14128,0.0186281272215572,-0.00346957587494284,0
snp15078,-0.010538154485588,-0.00125627948127953,0
snp33637,-0.0106478554750138,0.00230212578896473,0
snp14686,0.0105252833083863,-0.00405560747198451,0
snp29861,-0.0127316009777352,0.000910032929867548,0
snp29597,0.00647657623835251,-0.0024738675527779,0
snp20907,0.0175203058740403,-0.00115635585466207,0
snp00185,-0.0114114645955151,0.000593261980100201,0
snp10031,-0.00896473082426283,0.00314181224448342,0
snp01802,-0.00640907289364008,-0.00183204067313298,0
snp23954,0.0320543195851552,-0.00147589496363073,0
snp22571,-0.00492001440499824,0.000249637079673999,0
snp19665,0.00436606895520004,-0.00580331016075171,0
snp10150,-0.0155716443121383,0.00336644516629261,0
snp30561,-0.00812075998566972,-0.00294964074539853,0
snp28530,-0.00784873981362724,0.00139344541439433,0
snp26228,0.00596882419521829,0.000590597897228999,0
snp05556,-0.0341927536112238,0.00232776746083597,0
snp00858,0.0151443041973709,-0.000830966775868012,0
snp29191,0.0155253956799796,-0.00336136627434553,0
snp00391,0.00701509944594397,0.000194130480397627,0
snp00126,0.0117017731895434,-0.00452731704889164,0
snp07864,0.00726919840993702,-0.00115898681312947,0
snp13353,0.000890955003095942,0.00438022243656745,0
snp21516,0.00569087878967079,0.00526490427947719,0
snp17849,-0.0000670956486459057,0.00177579738959735,0
snp16819,-0.0230520402446398,0.000302119916211555,0
snp04330,-0.00268117562472948,0.00304933176270048,0
snp11744,0.0135714710405179,-0.000593696021019245,0
snp10705,0.0076242534265738,0.00251370888787572,0
snp16611,-0.0290896496422123,0.0022318517818876,0
snp08849,0.00659970314826512,0.00457092624513777,0
snp00144,0.0106322015381785,-0.00356206576572332,0
snp13585,-0.0328193712720502,0.00722076148625418,0
snp28930,0.0273210264484791,0.00254833115941073,0
snp31336,0.0154306777668846,0.00320920526974339,0
snp03694,0.0113870897102088,-0.00137116160114062,0
snp11082,0.0364223064984116,-0.0012327938842893,0
snp03181,-0.0184032514660227,-0.00154386969384313,0
snp13886,-0.0143713280055278,0.00154221621234387,0
snp02527,0.00775684369665061,0.000848041073202442,0
snp03944,0.01053141131264,-0.00118393544516372,0
snp09898,0.0158154433372674,0.0044975810550536,0
snp09658,0.0177488768839073,0.0046431724515494,0
snp23260,-0.0118321373569131,0.00191616270035361,0
snp14826,-0.0141924911581394,-0.00046671844572181,0
snp23561,-0.0104712955416174,-0.0034594354837403,0
snp33094,-0.0346353742207469,0.000872516657626356,0
snp16144,-0.00988612877911169,-0.00116298153983672,0
snp31989,-0.0149556791700217,0.000688008150231755,0
snp31199,-0.00485269390175636,-0.00329452546802781,0
snp09482,-0.0154375252289646,0.000676762865600295,0
snp06887,-0.00211092910712595,-0.000945448227212535,0
snp02702,-0.000185423561992439,0.0049479474796343,0
snp22183,0.00449780420252332,-0.00235962743856214,0
snp30738,-0.00802359102485286,-0.00229043070157312,0
snp16288,-0.0165753667899061,-0.000530522471554056,0
snp19736,-0.000308478013106798,0.00461831388062419,0
snp12009,-0.00421174589280735,-0.00292074138404503,0
snp11724,0.00361043886545594,-0.00139908448369072,0
snp29313,-0.0150680112516459,-0.00359208594449665,0
snp02782,-0.035270792840918,0.000700920517342869,0
snp13071,-0.00191965555528706,-0.00203245167075947,0
snp23790,0.0166661160084429,-0.00230648329349018,0
snp09659,-0.0018373819622054,0.00330799893132829,0
snp12404,-0.00957813804891644,0.000095947964228696,0
snp30767,-0.012410588664341,-0.00254787423608104,0
snp11308,-0.0118172077799306,-0.00239231462134074,0
snp32687,-0.0159036610811253,0.00440654039569166,0
snp23785,-0.020021968457573,-0.00246551114496665,0
snp10589,0.0124544926226581,-0.00299192099435212,0
snp14890,0.0182071058735231,0.00174942473456289,0
snp16673,0.0357168865443925,-0.00701597870434061,0
snp01417,0.0124827898766608,0.000414281669545084,0
snp32408,0.00139916805414795,-0.00243350576632914,0
snp24922,0.0107183615703126,0.0035298045537972,0
snp02625,-0.00727535651987572,-0.00301251965147172,0
snp11625,-0.015919451207028,-0.000711900162603463,0
snp33208,0.0155276232086228,-0.0019294508049703,0
snp23355,-0.00318830932035655,-0.000852862572414068,0
snp00965,-0.00704031218955216,-0.00131319536014194,0
snp25196,0.0306089321470572,-0.00480207262092086,0
snp04896,0.0107004027125789,0.00101855635895216,0
snp33566,0.0370398358873635,-0.00179048886549721,0
snp19837,0.00831845249454532,0.00260648002634753,0
snp15430,0.0129807691998193,-0.00497745361205512,0
snp31912,0.0218415740014685,-0.0023821236637788,0
snp29148,-0.0112556386789137,0.00133631083756604,0
snp04078,-0.00929537788394953,-0.00452873844178454,0
snp04103,0.00832473148641651,0.00211352851649487,0
snp03849,-0.0133355615843367,0.00130226903496743,0
snp21066,-0.00911829067706483,0.00132399299152127,0
snp11753,-0.0114262814156243,-0.000902231818443786,0
snp08881,-0.00988548932966763,0.000985588862719098,0
snp04259,0.0136642042598427,0.00313125605322049,0
snp17557,0.0110252377220601,-0.00407547773947852,0
snp26711,-0.00424427493677587,-0.00240754172752615,0
snp33633,0.0125553284107822,-0.000889285164259598,0
snp14630,0.0409088803230932,-0.00176688767756174,0
snp27553,0.000357154722011806,0.00240308391673659,0
snp06786,-0.00233477840682531,-0.00958991362946765,0
snp28442,0.00813278750010237,-0.00490210652129488,0
snp31532,-0.00633428432188744,-0.00125518820167251,0
snp28494,-0.00286026847671054,0.00299238981741518,0
snp09272,-0.00736442265292434,0.00400791801241175,0
snp06872,0.00542127414587018,0.000258185892202804,0
snp12352,-0.0291797113315925,-0.000167471682161594,0
snp21814,-0.00147260274121481,-0.00258550543385186,0
snp02242,0.00434347376705257,-0.00191870108682356,0
snp19378,-0.0126996707210682,0.000600835712048624,0
snp00615,0.0133860632772782,0.00305094351209667,0
snp03995,0.00675117014310978,0.0029476956725921,0
snp10515,-0.0134961212013275,-0.00136465764475021,0
snp00571,0.0195055215735531,0.000568884280911055,0
snp22798,-0.0150350778046246,0.00202587103725079,0
snp24535,0.0137599109991132,0.00112112807318986,0
snp30560,0.0221653155670482,0.00330394740746886,0
snp18309,0.0193817879990017,-0.00163809042269111,0
snp14113,0.0122330152971234,-0.00246734704004096,0
snp25632,-0.0141530067850427,0.00648718691441295,0
snp16631,-0.00415214977697162,0.00259869420076148,0
snp26269,0.00828902263904133,0.00135588681508779,0
snp09711,-0.0171928484051732,0.00137781474569681,0
snp00343,-0.0332963467229419,0.00125669810548667,0
snp10860,-0.00882429780124703,-0.000359961388858923,0
snp34208,0.0290347608880832,-0.00867823423966537,0
snp33580,-0.0336512874375635,0.00203061990296017,0
snp23728,-0.0127229599806958,-0.00222691124554584,0
snp29402,0.0115507211738949,-0.00136298702329564,0
snp13903,0.0053645685662352,-0.00206788626433133,0
snp18448,0.0219786163959917,0.00113727978997881,0
snp03479,-0.0066358364443048,0.00338250361883324,0
snp02590,-0.0175382767720953,-0.00160719908111342,0
snp24063,0.00211004261172808,-0.00136739284982647,0
snp32963,0.0135333874112658,0.0010997899606342,0
snp34469,-0.0392715833015792,0.0026140780859648,0
snp07322,0.0118364910673739,-0.00187281856281477,0
snp27545,-0.0053944895024913,-0.00125215717524816,0
snp23104,-0.019209063563576,0.00271601645938862,0
snp15291,-0.0038499503485259,-0.000964894959130746,0
snp33779,0.00403020774568309,0.00589711587064786,0
snp02037,-0.013011172995085,0.00398184330901837,0
snp30891,-0.0399056149928306,-0.00658100686669862,0
snp29744,-0.0128110256614106,-0.000789092843527147,0
snp05008,0.0198344905200622,0.00301542803739938,0
snp09197,-0.0112053429123271,0.00274225875468693,0
snp18104,-0.0258842673166698,-0.00148507889106727,0
snp29661,-0.00548645849497362,-0.000757901777549085,0
snp15187,-0.0131086844435528,-0.00203066495909019,0
snp09119,-0.0130208741256592,-0.000327687477826261,0
snp03836,0.00887757378808915,-0.00247716051171634,0
snp16867,0.00806240764791501,0.00114281058793349,0
snp28596,-0.00828702981422094,0.00042520717945355,0
snp30927,0.00648262375127327,-0.000577227599450502,0
snp12342,-0.0109468995919172,0.00039765189492271,0
snp17180,0.0067400001701316,0.00358874161168566,0
snp11641,-0.0131729221514736,-0.00171614414511968,0
snp27470,0.00557374437182794,0.00202797164650502,0
snp21091,-0.00710015071824999,0.00152785228614976,0
snp07913,0.00492670612125844,0.00129991269283363,0
snp02593,-0.0422891631000501,-0.00317525992006121,0
snp19796,-0.00336966674253728,-0.00231674715756412,0
snp23953,-0.0173475893929401,-0.00127072733403208,0
snp31063,0.013840331477782,0.00144475033552308,0
snp07816,0.0220206688270541,-0.00187693903336455,0
snp10530,0.0154771564711275,0.00126045869690101,0
snp06549,0.0303962361641092,-0.0024882172217632,0
snp21920,0.00377365189478632,0.000652828195334497,0
snp04838,-0.0047267220054917,-0.00158645619826887,0
snp06053,-0.00920860640861089,0.0000768766144512708,0
snp08685,-0.0103237818483449,-0.000144172977659249,0
snp30744,-0.00871387438372405,-0.00210101882033814,0
snp11647,0.0101808262542524,-0.000546996950399927,0
snp23184,-0.00719943631155174,0.000243917277894888,0
snp03235,-0.000693978192108683,-0.00278079095466255,0
snp16675,0.0357168865443925,-0.00701597870434061,0
snp33788,-0.00250142076780707,-0.00644882211630696,0
snp25405,-0.0244471449300071,-0.00877490961330626,0
snp23788,0.0166661160084429,-0.00230648329349018,0
snp09232,-0.024247472771641,-0.00025619913629025,0
snp07869,-0.00243984574969405,-0.00305926491256855,0
snp20312,-0.00258590834623396,0.00422128209920121,0
snp31126,0.000670180355394193,-0.00468510903977931,0
snp03639,0.0052633133781993,0.00301863572045322,0
snp20245,-0.0108963663806366,-0.00132439572150315,0
snp11444,0.00586873171292191,-0.00168487001795089,0
snp01208,0.0231063323809356,-0.00449533661640922,0
snp26768,0.0195768150316844,-0.00287313522999955,0
snp11626,-0.015919451207028,-0.000711900162603463,0
snp10301,0.037001365958281,0.00053996211161696,0
snp28603,-0.00708910061026394,-0.00199641459578798,0
snp02940,0.0292166832340509,-0.00206234543772149,0
snp31692,0.00023798661541366,-0.00107562118712359,0
snp31029,-0.00495858029746265,0.00291365147350595,0
snp00825,0.0219896243299283,-0.000532041941533435,0
snp19379,-0.0126996707210682,0.000600835712048624,0
snp32957,0.0135333874112658,0.0010997899606342,0
snp28336,0.0104681438146229,-0.00579913639971961,0
snp32613,-0.00236945349288038,0.00252289437555342,0
snp28725,0.00868469327117179,-0.00397195617807766,0
snp31853,-0.0177990386239423,0.00119287573501497,0
snp23144,-0.00479626396903698,0.000254022440305402,0
snp28273,0.0314555435015955,-0.0032656938862093,0
snp09353,0.0046788212705042,-0.0011943339226534,0
snp21779,0.00182159731160196,0.00283136033806602,0
snp24970,0.0354206570033446,0.00261031053156837,0
snp25682,0.00540559843192167,-0.00652609898472834,0
snp02025,-0.00269215667871332,0.00346283598441244,0
snp34004,0.00936141206733011,-0.000827580539500126,0
snp30466,0.0423171802390307,0.000766452497587197,0
snp05782,0.0410120134236302,0.000260598131308686,0
snp33222,-0.0152124415185678,0.00254525272418067,0
snp18910,-0.0145022113616951,0.00223629647008893,0
snp01812,-0.0158826431991212,0.000178176366164605,0
snp08479,-0.0167656980176208,0.000566171286897755,0
snp17081,-0.0190698215737707,-0.00105696014229897,0
snp28546,-0.00607135950412858,0.00322619802378878,0
snp28876,0.0147239063129748,-0.00066626272376387,0
snp13052,-0.00677250124387908,0.0016213870505889,0
snp11827,-0.0165203069534028,-0.00386169854616906,0
snp24930,0.0221506721644323,-0.00334995539728811,0
snp05050,-0.00528719648912613,-0.00146255406691535,0
snp20150,0.00582909658467001,-0.00311867119430486,0
snp05555,-0.0355588934842373,0.000325256465498399,0
snp26367,0.00854823807652779,0.00408527555993585,0
snp30319,-0.0240085496899387,-0.0000466341567860033,0
snp25159,0.0312026426172266,0.00064990412548332,0
snp14927,0.00451345164978597,0.00122138376588474,0
snp11113,-0.00291911393905169,-0.0020689507861743,0
snp01044,-0.00103221565676908,-0.00218506947358011,0
snp11011,0.00406564139263312,0.000481612205059422,0
snp06018,0.000773547921298551,-0.000911535585864413,0
snp01622,-0.0307723274086888,-0.00423528501726716,0
snp03885,-0.0052671250610175,-0.000305459152548608,0
snp08768,0.00422003020669493,-0.0000515162944096077,0
snp16598,-0.0290896496422123,0.0022318517818876,0
snp28096,0.0209978727309946,0.00274518317529914,0
snp20712,0.0027675510394955,0.000742192301945395,0
snp24600,-0.0116031937635529,-0.00271346383985408,0
snp11772,0.0259425021794428,0.000824614072108094,0
snp16200,-0.00762392890053589,-0.000194039145578127,0
snp13787,-0.00278875900440557,0.00123382736321543,0
snp31953,0.0138930651489597,-0.00189202584111406,0
snp21001,-0.0414409912112597,0.00326137472817797,0
snp22008,-0.0127295476470156,0.00195974761999918,0
snp22878,-0.00329987627632358,-0.00000103027644327922,0
snp11009,-0.00309130329163222,-0.000511771907359271,0
snp33678,-0.0188366273803684,-0.00656263717248425,0
snp19369,-0.0236117897583755,-0.00142484777336798,0
snp22586,-0.00144502046740344,0.000129990291820958,0
snp12632,0.0173168501240513,0.000202938822143701,0
snp27843,-0.0214432797777504,0.00179817518157949,0
snp26313,0.00681290388568359,-0.00217442126566396,0
snp15146,-0.0110255504866579,-0.00221544096441459,0
snp10669,-0.0189542115430994,-0.00197705337271247,0
snp16302,0.00836517291874767,0.000328721907224431,0
snp14732,0.0108836181352122,0.000546087694461168,0
snp05569,0.0229984144232045,0.00151146730654365,0
snp30628,0.00304437885961168,0.0017172344412404,0
snp13249,-0.0170576812903167,-0.000411908938385054,0
snp17588,0.0213873515450695,-0.00203008966259386,0
snp03423,0.0149285043089316,0.00117309190967463,0
snp14515,0.0130319338656031,-0.0024277040408376,0
snp30333,0.00646970414321769,0.00216980361256371,0
snp13256,0.0108012514822107,0.00150365976700169,0
snp20666,0.0257363829404603,-0.00195744933332347,0
snp15970,0.0234321855361488,-0.00358700882972134,0
snp22669,-0.0138269211043028,-0.00292407536471261,0
snp31103,0.00859532284850264,-0.00127646821916304,0
snp09546,-0.00629013333222004,0.0013871846373017,0
snp21056,0.0275498185527866,-0.00169650384781652,0
snp26936,0.0157867836862303,-0.00155311581084728,0
snp20426,0.019960467518971,-0.00358920456326557,0
snp07725,-0.0569485759930229,-0.00316996863195408,0
snp23073,0.00838281146762053,-0.000343496945031504,0
snp29810,-0.0134460954266874,0.0033690385740132,0
snp00903,-0.0396967102716416,-0.00239404096200268,0
snp19108,0.00602237120006322,-0.00186930771556696,0
snp30547,0.00921540234081325,-0.0017995735638216,0
snp13645,0.028077552159194,-0.00450091504898607,0
snp06637,0.0000435640194206793,0.00305205168206137,0
snp24787,0.0181065673660166,-0.00187831094173644,0
snp20288,0.00164435776213758,0.00150400872446696,0
snp11378,0.00497785225421507,-0.000138475378961263,0
snp25488,-0.00234943218654854,0.00460240539271951,0
snp13257,0.0208294141058676,0.00131894287168631,0
snp07659,0.022396508795947,0.000601457286339593,0
snp27563,-0.0152622598770217,0.0021030382872864,0
snp13922,-0.0128081535532745,0.00321459779649805,0
snp28828,0.0155933130166735,-0.0023477930718922,0
snp22827,-0.000299638863297072,0.00253368569662258,0
snp21276,-0.0507220509995707,0.000514667439070708,0
snp29046,0.00121333049650552,-0.00218074987619104,0
snp00128,0.0117017731895434,-0.00452731704889164,0
snp08993,-0.00713937394089637,0.00297501986324655,0
snp23360,0.00318830932035655,0.000852862572414068,0
snp05283,0.0205690569562873,0.00201422762969834,0
snp28607,0.00708910061026394,0.00199641459578798,0
snp00418,0.00939317557646043,-0.000275007392983894,0
snp28517,0.00011683574435465,-0.00368647838245222,0
snp14970,-0.016545138729112,0.000087337451175197,0
snp16527,-0.0104448128421173,-0.00198582735506224,0
snp03064,-0.0407953733317541,0.0014502279637928,0
snp24527,-0.00552300301698807,-0.00207526196583711,0
snp11410,0.00702903611642357,-0.00265508626853775,0
snp00434,0.0213112582484228,-0.00156838225184935,0
snp24954,-0.0259867073027709,-0.000653699845942419,0
snp26702,-0.0262222069735749,-0.00278662004613821,0
snp24968,0.0259867073027709,0.000653699845942419,0
snp00620,-0.0143768698751266,-0.00169983697756384,0
snp17546,0.0227107972784023,-0.00190613641039273,0
snp17104,0.00648261035711315,-0.000678973463245715,0
snp15299,-0.00232886978246263,0.0023095047314526,0
snp20056,-0.00205590885792583,0.00193861945533611,0
snp29696,-0.00159860519643195,-0.00164170553414501,0
snp02423,-0.019225209026572,0.00124271702664563,0
snp13019,-0.0050018349715243,0.00227563721036455,0
snp03120,0.00424707873550854,0.00397826514271894,0
snp02149,0.00781227146908399,0.000259091405396688,0
snp00584,-0.0408859004954344,0.00197480390268382,0
snp01532,0.00984330445713349,0.00430151071155776,0
snp05297,0.00771213059236588,-0.00029366494492872,0
snp25917,-0.00959961670549906,0.00253986869386355,0
snp33659,-0.0332679875547383,0.000905658043195886,0
snp01891,-0.0046900400067966,0.00170831764533273,0
snp11468,0.00497703188799084,-0.000854916403318767,0
snp08787,-0.000133946421446926,-0.00307808547292803,0
snp05183,0.0132219221174165,0.00242635959618563,0
snp09744,-0.0058269622453301,0.0000489499708309658,0
snp15993,-0.0106447064965945,0.00122285708092839,0
snp30702,0.00741065756419679,-0.0003909498234494,0
snp11871,0.0241407130484488,0.00378917367376498,0
snp10654,0.0245528174072226,0.00319654685942732,0
snp28357,-0.0223734243978514,-0.000597310705532199,0
snp11374,0.00497785225421507,-0.000138475378961263,0
snp31946,-0.0258264959129569,-0.00282412072620092,0
snp31830,-0.00487594775373189,0.00216436209111403,0
snp03076,0.0161392283404135,-0.00321959067947789,0
snp13615,0.0188934423334201,-0.00147536164139507,0
snp19585,-0.00687850906633421,-0.00151808960365945,0
snp32254,0.0138807135230223,-0.00649640067898484,0
snp03829,0.00404306082179319,-0.00232485319901386,0
snp12410,-0.00552366119351143,0.0000129374315029562,0
snp00583,-0.0408859004954344,0.00197480390268382,0
snp26421,0.00629781790680196,0.00135158182882952,0
snp31152,-0.0270752888308619,0.00188041885454763,0
snp23477,-0.00131811448729554,-0.000445685465773975,0
snp04091,0.00560648741710005,0.00131491713649737,0
snp13231,0.0142539162537276,0.000834459064973155,0
snp26345,-0.00509581331851014,-0.00290461130712657,0
snp22076,-0.0122330263551652,-0.000493981290247689,0
snp13724,0.06437546718058,-0.00258383987700802,0
snp04135,-0.0116834760585657,0.00221133287553951,0
snp00392,0.00701509944594397,0.000194130480397627,0
snp13199,-0.0182338657584847,0.000171469421072184,0
snp04785,0.0279956002749102,0.00387425212087987,0
snp27625,0.0387667713292909,0.000473089387967878,0
snp26771,-0.0195768150316844,0.00287313522999955,0
snp31556,-0.00435046905097394,-0.000352074586119193,0
snp30493,0.0435381342685783,0.000512559301590133,0
snp20400,0.017965342507489,-0.000735519758907933,0
snp13910,0.00500809665466654,-0.00172008384707076,0
snp20514,-0.00850137335519763,0.000748534770733179,0
snp00137,0.000948159643367552,-0.00315415842845728,0
snp25762,0.0215897613929993,0.00385098329739478,0
snp03851,-0.0185256712260277,0.00146699768893442,0
snp32063,0.00660995719805018,0.00245173031614228,0
snp08915,0.0044860941238595,0.00168486304904465,0
snp16712,-0.020022071121355,0.00301933708126109,0
snp16699,-0.020022071121355,0.00301933708126109,0
snp16921,0.00960662884103138,-0.00116229174578367,0
snp08761,0.00282452398918253,-0.000653160110262338,0
snp34160,0.00480366971752052,-0.00489951944973989,0
snp04534,-0.0170627540255414,-0.00147422540502642,0
snp15445,-0.0186376622721487,0.00119952987580623,0
snp17682,0.0425302077178885,-0.00319332732105084,0
snp31769,0.00328922151927454,-0.00242115599093088,0
snp26601,0.0029868852215989,-0.00406138006263932,0
snp16650,-0.00283445471633858,-0.00248973706157378,0
snp30324,-0.00714149531449048,0.00280630660736221,0
snp31865,-0.0195810754652751,-0.000206596016074006,0
snp21277,-0.00336342376373688,0.00234389801070862,0
snp15885,-0.0157791025072941,0.00343702018061465,0
snp10997,-0.00725607810568048,-0.00113549465908787,0
snp31694,-0.00023798661541366,0.00107562118712359,0
snp21742,0.0210397756179805,0.00206278423901855,0
snp01889,0.00787654429532048,-0.000180176042799393,0
snp16298,-0.00836517291874767,-0.000328721907224431,0
snp01475,0.00995668672485387,0.00128694562509855,0
snp01413,0.0124827898766608,0.000414281669545084,0
snp29568,-0.00083254052245809,-0.00276893708896754,0
snp33121,-0.0287089997869585,0.00255554265520316,0
snp15099,0.00162213668580659,-0.00217214004044408,0
snp23366,-0.00318830932035655,-0.000852862572414068,0
snp01534,0.00984330445713349,0.00430151071155776,0
snp28249,-0.00486308737524399,0.00485069653993431,0
snp15486,0.0193940846957018,0.000825071395735972,0
snp12526,0.0181304022947049,-0.00276020738276699,0
snp18060,-0.0207313446881518,-0.00176276301793684,0
snp28744,-0.0198707654702931,0.000590499781291441,0
snp05285,-0.00771213059236588,0.00029366494492872,0
snp17782,0.0105042758793375,0.00191177180708714,0
snp08034,0.0203687286854686,-0.00461875444778063,0
snp31680,0.00581044420560116,-0.000980774603749142,0
snp06043,0.00431936837789696,0.000742522228668612,0
snp29805,-0.00845006201758392,0.00179517633234779,0
snp04398,-0.00711979664727271,-0.0019534195310872,0
snp15528,0.00910380703123612,-0.000240279313470437,0
snp32030,-0.0234695194809631,-0.00875707181538018,0
snp04729,-0.00764941911960194,-0.000466303841731476,0
snp08361,0.043683289247249,0.000030262517308383,0
snp29023,0.00579251794132343,-0.00173259484141776,0
snp22601,-0.0104200508287138,-0.000233062988332452,0
snp09543,-0.00629013333222,0.0013871846373017,0
snp33583,-0.0284640144463588,0.00221962164718047,0
snp00184,-0.00385583088432681,0.000633127457426835,0
snp10665,0.0221112265318374,0.0028101279044096,0
snp14833,0.0120487913644875,0.001203613596765,0
snp25881,0.000629911490725805,-0.00199955994419037,0
snp02206,-0.0116283492260061,-0.00186558773160222,0
snp08289,-0.0346233394992018,0.00493140620028656,0
snp27062,0.020848430771353,0.00164628272668131,0
snp01430,-0.0144912400740108,-0.00214901861581218,0
snp26558,-0.0027762233805251,-0.00429313277122185,0
snp15423,-0.0265397832767158,0.00485196942654144,0
snp04978,-0.0389055658605844,-0.00274073176682817,0
snp00595,0.0365269917141337,0.00250750205615794,0
snp33883,0.0299830863350031,0.00268641829867846,0
snp00300,-0.0124209636548511,-0.000552474062695221,0
snp22613,0.0386425833161593,-0.00151158587304129,0
snp05842,-0.0142270038201315,-0.00126643852397567,0
snp19395,0.0162296380691631,0.0022523770698415,0
snp13974,0.0181513849702463,0.00218235961748712,0
snp04465,-0.00607592987347516,0.00136953005649376,0
